ID,Prediction
466,0.22560033159453838
467,0.2141439884923686
468,0.2872551257740641
469,0.5934242639554731
470,0.2158765037757916
471,0.19794653168951673
472,0.23257017926022777
473,0.21454252662841664
474,0.22163395200415278
475,0.20923792144704761
476,0.2164309249467476
477,0.22122424419523293
478,0.21580711528923835
479,0.5116015377407678
480,0.2093964703638071
481,0.23963200708865903
482,0.2494373347564243
483,0.21009207922551748
484,0.24777474884993547
485,0.1971652921998407
486,0.22478285300150275
487,0.20669763252006432
488,0.2659446005055245
489,0.2452322369847267
490,0.22202399625609945
491,0.2079436672426259
492,0.21722631214849283
493,0.2267479762931571
494,0.24882581046817087
495,0.19576903853720434
496,0.20754372216287872
497,0.22273181105841483
498,0.2230002889096935
499,0.2125560205508955
500,0.20463298006387295
501,0.4929498719919536
502,0.22259446049554388
503,0.5765544672639061
504,0.19904257122945812
505,0.21628965897753738
506,0.32701272909824963
507,0.2983008538265503
508,0.21119933932785057
509,0.2587184703407343
510,0.20314663440744982
511,0.21872869359265068
512,0.2005250900139775
513,0.22071984814057202
514,0.21798932093988424
515,0.2422350683988488
516,0.9998046211624227
517,0.20805466087220237
518,0.23658328701784842
519,0.2146618544050259
520,0.216243325831711
521,0.22844774661814138
522,0.22282774814405604
523,0.21144518138215057
524,0.2322834789648122
525,1.0
526,0.4863812461671968
527,0.2276507632042064
528,0.20075063807924773
529,0.21272888469865797
530,0.24296461933649674
531,0.2115045830712908
532,0.22794466678319794
533,0.25669654936101777
534,0.1964336565280466
535,0.20822588793020366
536,0.22840637123544533
537,0.22037786631229467
538,0.2511773133221773
539,0.33291207057200606
540,0.4973375269604533
541,0.2163992094151127
542,0.22191611875607842
543,0.19995942634977304
544,0.20620575567276986
545,0.2006649861941548
546,0.2307040539291103
547,0.4490470017881039
548,0.22611591139917633
549,0.22105745812605898
550,0.2189516402332146
551,0.7902374597719005
552,0.9103748353495532
553,0.23366334034168168
554,0.21883258869938513
555,0.22857119235583379
556,0.22534018713755063
557,0.21858413570822208
558,0.2237447514986253
559,0.21028810767597553
560,0.2596924146197438
561,0.2205295614584607
562,0.2149139319669797
563,0.2521502992976843
564,0.6543432203780857
565,0.4891081847934321
566,0.19981424311331245
567,0.23801073449961954
568,0.5849183497044773
569,0.19762537545497785
570,0.20790727796348116
571,0.22321244371969148
572,0.22900865617773705
573,0.2583668494011421
574,0.20445463403026204
575,0.42477769430198803
576,0.19966265713239836
577,0.21911540068135224
578,0.21543515990866008
579,0.2266139759508867
580,0.21283551959820937
581,0.2292203278720696
582,0.201001838991178
583,0.22455369782685658
584,0.24620264319905824
585,0.2355552746374613
586,0.21142179234544445
587,0.2165769517619969
588,0.5643307415635187
589,0.20301257273225767
590,0.20889459046212905
591,0.2118658919962592
592,0.2479136800468788
593,0.1981375418950588
594,0.21138516965779724
595,0.882138173486492
596,0.202869080268611
597,0.19802755879954836
598,0.21907332885274358
599,0.2619955710654757
600,0.2308165266239938
601,0.21600382205310106
602,0.21870217812013193
603,0.25680217796360605
604,0.24667072942515308
605,0.2197503372478148
606,0.2369349616084934
607,0.20606045293035283
608,0.20493065040532463
609,0.20768620021456774
610,0.21141384054941142
611,0.23702276397369176
612,0.2188256013942417
613,0.25468369110693506
614,0.21547807762855398
615,0.22872747282121805
616,0.22095687653608617
617,0.2048768260378352
618,0.2164248566967588
619,0.26646022230342625
620,0.19994360829928468
621,0.2088763014535189
622,0.2636470703118281
623,0.20043081808302987
624,0.23670352520474977
625,0.22446232643108902
626,0.21603031279111845
627,0.2137968564940194
628,0.38142547560443757
629,0.4332873567240165
630,0.23702940481550197
631,0.29571928221457655
632,0.2270332082183325
633,0.2620954089599629
634,0.25670853789076287
635,0.2283629184172085
636,0.21410325922771714
637,0.19786677514419493
638,0.1991893961424133
639,0.2293571740800286
640,0.8216709796702547
641,0.22527548688188234
642,0.23297960273238044
643,0.2463352822571353
644,0.2243919889966939
645,0.57744571314195
646,0.21431079326851538
647,0.9989543434940442
648,0.22662666741386875
649,0.2100614349331953
650,0.19574870676784384
651,0.20842853888409066
652,0.206325143425671
653,0.22687216436458157
654,0.22369419732507717
655,0.3428921882371873
656,0.25631825718726453
657,0.21598778163034618
658,0.24243373441321436
659,0.22111600997778816
660,0.2365556451674005
661,0.24729975282657018
662,0.21844010860072896
663,0.21857202351725075
664,0.5649971563743891
665,0.999986446857609
666,0.34763824261500265
667,0.2340326361053366
668,0.3088854222885343
669,0.22385156261653416
670,0.23402360332153388
671,0.19713390758362379
672,0.20329935207238747
673,0.20434247190383786
674,0.19120668031666066
675,0.2005665254518423
676,0.202085728897369
677,0.21036942236303977
678,0.21280808020068598
679,0.2049661140062756
680,0.23308636418068404
681,0.21309997659042332
682,0.2101104520800867
683,0.24010675661886902
684,0.21806487118796142
685,0.21110239005637157
686,0.22157577401533132
687,0.2312113108395168
688,0.2655385033336882
689,0.21847982561893645
690,0.21690744336537846
691,0.21109972070157362
692,0.2570614207622978
693,0.2206137073201127
694,0.2195619470780587
695,0.9412570969561252
696,0.9092227511327302
697,0.39146119432088455
698,0.22925540604818007
699,0.2180097326540324
700,0.21994942240424162
701,0.22973540334564263
702,0.21198864533606707
703,0.20304492795208587
704,0.20929928355873573
705,0.28274942629950744
706,0.22034704977377884
707,0.23175842853450823
708,0.27453173670582737
709,0.2243230706131143
710,0.21625054049744352
711,0.2070387707158791
712,0.2115418946253538
713,0.24203774711233628
714,0.2095863380847974
715,0.21508929272257543
716,0.23203684032022437
717,0.21399235859649135
718,0.21779986232343077
719,0.22599252471071618
720,0.5549181305477006
721,0.21671699354837332
722,0.2209003557754846
723,0.2167855056326051
724,0.20329173717411678
725,0.19894698438309094
726,0.21721144842882126
727,0.31176915756571316
728,0.24350491450008033
729,0.21684017064271568
730,0.47120712241684587
731,0.22959579585971826
732,0.24114383486625734
733,0.21252405747955208
734,0.2198642202721441
735,0.5610977214564654
736,0.20963382701117073
737,0.21199860593293107
738,0.9682547983211096
739,0.2020304266138939
740,0.19840377012342444
741,0.20960971004528212
742,0.4451192229153611
743,0.21902352133030156
744,0.20133232942626642
745,0.21209577381000072
746,0.20584359900955637
747,0.20702144808716816
748,0.2053274366514971
749,0.20012638691535972
750,0.22110190194789767
751,0.21753078741838933
752,0.22249081525121764
753,0.6620269355594753
754,0.2214902681497074
755,0.22836196585784577
756,0.2216969286427732
757,0.21331488997177886
758,0.2388251588548046
759,0.2249154785284273
760,0.20677993840758155
761,0.226077604533735
762,0.2329264786925625
763,0.24879672805825065
764,0.2532191374583246
765,0.2113252307737763
766,0.20775370646577201
767,0.19619441665564935
768,0.2248935377628007
769,0.21976625242476017
770,0.23280290802688378
771,0.21176274431729297
772,0.2484491113487393
773,0.21225658391159738
774,0.2082767281283859
775,0.25320859582195115
776,0.2519230193280371
777,0.19807602316666606
778,0.20862986229403013
779,0.2074087428877418
780,0.29405671429350855
781,0.20714395231326313
782,0.2503689722072273
783,0.2628924990462061
784,0.22340487627518793
785,0.21762639619317806
786,0.22739183756896592
787,0.20904575769855147
788,0.2057768293476916
789,0.22521747426643157
790,0.19952602923348403
791,0.2163652359610931
792,0.23390517533149136
793,0.20974716737158922
794,0.21529092269677047
795,0.20780518597438438
796,0.43297633597781676
797,0.22099320944529216
798,0.22316939307660402
799,0.23265375228136603
800,0.22571221675583744
801,0.4725726272991522
802,0.21953906234683512
803,0.2265304247483474
804,0.6327072088359406
805,0.21943382440184755
806,0.24114839435716004
807,0.22036803207922745
808,0.21842774814485044
809,0.2239170152142874
810,0.19721157326813046
811,0.19867425621076976
812,0.23462824549776393
813,0.22920271114894336
814,0.22854788380018265
815,0.22000100115053542
816,0.24017837965377448
817,0.2791580299221277
818,0.21603213416082262
819,0.21206645988298709
820,0.23477344209997578
821,0.21959938283597882
822,0.21446290964132853
823,0.5751708094819397
824,0.2196305276532552
825,0.21905223485216033
826,0.233822450852819
827,0.21737193501830643
828,0.20803174767248328
829,0.20801679536217246
830,0.21572606277900852
831,0.22522266711233935
832,0.21126076191244747
833,0.2226672940371222
834,0.20637904866536314
835,0.23948256171248242
836,0.20871882348873913
837,0.19910770712913314
838,0.22195038310912588
839,0.21584562530993287
840,0.9674447553901583
841,0.20627469706947568
842,0.19672671706328945
843,0.20411405821030537
844,0.2130404464960308
845,0.21251491400367126
846,0.20044523299374167
847,0.44510298968768935
848,0.22013805796026625
849,0.9220895967447352
850,0.9909577614370025
851,0.24193410104573818
852,0.2144795567116464
853,0.22606220645420333
854,0.21028691323915738
855,0.21348915179216213
856,0.2206057554501797
857,0.3422912092865728
858,0.1937149638574154
859,0.22587835899733685
860,0.2276713807518685
861,0.21132543202276274
862,0.22659334625179942
863,0.19943435437874144
864,0.2379671966618838
865,0.2217972761117471
866,0.2130242569002835
867,0.2178216767846081
868,0.20054705046519902
869,0.21917692642226103
870,0.2156008412200893
871,0.214446567474237
872,0.20507318514568035
873,0.5688829435565734
874,0.20910644471980308
875,0.24669259196248775
876,0.23327897049110463
877,0.21427137807744268
878,0.23827804466243646
879,0.24806641437824917
880,0.2281902825978494
881,0.2276247226923755
882,0.2353309183292052
883,0.21562519659589882
884,0.19627639321549584
885,0.21196780225513157
886,0.20250322866034826
887,0.21478400850872612
888,0.25092946710286274
889,0.2406218517693215
890,0.21490981517582117
891,0.21987106821621613
892,0.8578207249424191
893,0.21436785973503145
894,0.20749902815287943
895,0.25070201831503436
896,0.21961270983510983
897,0.22095095886104216
898,0.20424271257925566
899,0.20166140398355942
900,0.2017544371095342
901,0.21631267004764118
902,0.5469264571835732
903,0.2353539106542569
904,0.22111574395062006
905,0.2172007626512336
906,0.2121371347840396
907,0.2067367699070975
908,0.22029366297185313
909,0.4857487512673678
910,0.2898973863155394
911,0.19788779161269757
912,0.19873489153638502
913,0.21380186625958716
914,0.23037821601281355
915,0.21604972409486617
916,0.21993466925404542
917,0.20019257930278733
918,0.22473677185166765
919,0.22243057572092967
920,0.23283017457405303
921,0.22039399837013865
922,0.2055448347599666
923,0.2409585578906305
924,0.23649500847228982
925,0.956529663399804
926,0.3396030339741062
927,0.2097768755043821
928,0.29340290247022116
929,0.24393728479029916
930,0.2200296266709878
931,0.262951897636164
932,0.6337203269655469
933,0.20090564335595812
934,0.21011471057746445
935,0.27225421773717545
936,0.21917151862702458
937,0.20696974174081736
938,0.26064317488147826
939,0.22019625012467187
940,0.23513593734893307
941,0.22242654795398942
942,0.19956518884307003
943,0.2238564936048521
944,0.2529590241588365
945,0.2089766712301377
946,0.20701567953086644
947,0.21746511942921953
948,0.1974543565480742
949,0.23537744330971574
950,0.2256857912570847
951,0.2500918050031259
952,0.23106081082145127
953,0.21875914777293703
954,0.4686879690153804
955,0.24713559164687546
956,0.20633095813958585
957,0.22187890830996265
958,0.2194101339628457
959,0.20865061533925255
960,0.2463005498085917
961,0.3603027982817
962,0.21311914916068264
963,0.1988508268128813
964,0.19677964176526913
965,0.5853741575976446
966,1.0
967,0.22394829799083177
968,0.5493957812547522
969,0.36536409332781417
970,0.22689345007603096
971,0.23308017615435622
972,0.22136939567157463
973,0.21817353803464817
974,0.7927213865272397
975,0.25517271138428727
976,0.28208048324574647
977,0.2265748585664262
978,0.6577053672278422
979,0.21119083537573732
980,0.22840489501986316
981,0.23554211314583215
982,0.25796548403760866
983,0.22727133608191824
984,0.3791494464663479
985,0.2186695508465719
986,0.2121714033233859
987,0.998693755692453
988,0.23403611870332666
989,0.23208529712949538
990,0.22259677480575027
991,0.224214058041758
992,0.2043757558767627
993,0.4707786627478521
994,0.21457402499013276
995,0.23663010338635346
996,0.224409995628298
997,0.23021100643089534
998,0.20243092107669747
999,0.21106653823808824
1000,0.23132526997534067
1001,0.22245653436904136
1002,0.27297782979411567
1003,0.20163280663880648
1004,0.19232217331898938
1005,0.2233490614981782
1006,0.22835431958004876
1007,0.22856721725305806
1008,0.25428460697693755
1009,0.2081289489054168
1010,0.5686928431115772
1011,0.2185800179014058
1012,0.20478738710432534
1013,0.2089223375422927
1014,0.21849368337515904
1015,0.21237259113426216
1016,0.20464992548609087
1017,0.24733076350482586
1018,0.2207574915335914
1019,0.23131474505970262
1020,0.31958709580092465
1021,0.21331110714652915
1022,0.22875750884843887
1023,0.22657849990111542
1024,0.22552696733991529
1025,0.19751911092498123
1026,0.22704680370886057
1027,0.21330839757338235
1028,0.22232479234617872
1029,0.2252857756446499
1030,0.20944311483746708
1031,0.3431545280005327
1032,0.22834841548210744
1033,0.21579804069573383
1034,0.253238211188169
1035,0.21245155561912316
1036,0.21410746299454392
1037,0.21856909497128613
1038,0.9965972319609134
1039,0.24513351002730066
1040,0.21101025888346034
1041,0.20701012429676696
1042,0.2225753897073227
1043,0.22770434995859265
1044,0.5632987350398544
1045,0.9299420772573608
1046,0.21788471395849385
1047,1.0
1048,0.19963411437257741
1049,0.21667713318370452
1050,0.20955514485345134
1051,0.2269727888749267
1052,0.20906187409540114
1053,0.23505254323400523
1054,0.20885997312790427
1055,0.2513554081443448
1056,0.9228746854049115
1057,0.21332956849033255
1058,0.22449502737133561
1059,0.23794454946217874
1060,0.24921486725840836
1061,0.2239131086216454
1062,0.22152397776390179
1063,0.22773158953463934
1064,0.22812664180491657
1065,0.2475196531770532
1066,0.26082413696191814
1067,0.2235111083734682
1068,0.20734264746561826
1069,0.23878948009810763
1070,0.21030264277104374
1071,0.1968315962965022
1072,0.49630584145941237
1073,0.20025634741828371
1074,0.19759874421832008
1075,0.33175575599262375
1076,0.2247742470235805
1077,0.2176214652875785
1078,0.21428232667155353
1079,0.23995967539629517
1080,0.2131118137036815
1081,0.2186652863785874
1082,0.21143265399004693
1083,0.20557130245015595
1084,0.2359228085079876
1085,0.21618200079576955
1086,0.2362066117542826
1087,0.20402208700123348
1088,0.2037858546143045
1089,0.22893210214431012
1090,0.24003336529049735
1091,0.23202790331291318
1092,0.2266915646276088
1093,0.19676379340764735
1094,0.22684645101694184
1095,0.22373875882037117
1096,0.2087561618495338
1097,0.22161340506675836
1098,0.2686471047363125
1099,0.23933058130645976
1100,0.22313778304043802
1101,0.24618211442068866
1102,0.9337994900879888
1103,0.2290847767718665
1104,0.21875514684055528
1105,0.2041202684323758
1106,0.2166800959265498
1107,0.2002744876945448
1108,0.21064825173929833
1109,0.21755834018377038
1110,0.2032462957148535
1111,0.5612342097752441
1112,0.24855592893311831
1113,0.22328640706328695
1114,0.24764102840745175
1115,0.21339104822022675
1116,0.21759004511126154
1117,0.20910922287217384
1118,0.2563399700508215
1119,0.23614118292623842
1120,0.2413872751976284
1121,0.22736261872285835
1122,0.26090500397578525
1123,0.2232690499120642
1124,0.21934333991813926
1125,0.24603113708604388
1126,0.4995467427702955
1127,0.23530287660558208
1128,0.21095208289983827
1129,0.23525732404215935
1130,0.2025941957059649
1131,0.25129393315496684
1132,0.2638069011547114
1133,0.21636351286563207
1134,0.20989965137683825
1135,0.24017455610457242
1136,0.9211196061059475
1137,0.20071867261744977
1138,0.24280453408268468
1139,0.22984638702955548
1140,0.2307181707271634
1141,0.24156951550330608
1142,0.26265021310333486
1143,0.274502341932313
1144,0.21116776347649882
1145,0.21262667073715233
1146,0.22804501185494627
1147,0.21224583898634422
1148,0.218378111118142
1149,0.2116320568790083
1150,0.2036400427696907
1151,0.2230462343880355
1152,0.2050236507495628
1153,0.20297800804642777
1154,0.21154485301040205
1155,0.20951517224438876
1156,0.1994100522394169
1157,0.24655796672663438
1158,0.22630404826135622
1159,0.21882950527879153
1160,0.21495580618922538
1161,0.20139048168493068
1162,0.20870532229204736
1163,0.5005179751503034
1164,0.21435487279235935
1165,0.20908234661216618
1166,0.2056258556640175
1167,0.20197572619774512
1168,0.21644771893555434
1169,0.2107036460789742
1170,0.22012511448592448
1171,0.20992950669066077
1172,0.21827159048663103
1173,0.2571143882318355
1174,0.2213338409329374
1175,0.22786107799521793
1176,0.20864498837905998
1177,0.2040251023218682
1178,0.21383557252349866
1179,0.1978105342214549
1180,0.23017699300345837
1181,0.21856591423285315
1182,0.21013362671385766
1183,0.2028853900420143
1184,0.21001664333807454
1185,0.29411329095255956
1186,0.21122072907045808
1187,0.5242606627544546
1188,0.24483352373348613
1189,0.23782362580807373
1190,0.7922140598341867
1191,0.23388840715591047
1192,0.23652109770674762
1193,0.21718609198940647
1194,0.22381911525254275
1195,0.21717428367395533
1196,0.21834386224340271
1197,0.2260305238122255
1198,0.22770298668691785
1199,0.2320649264665398
1200,0.23273405199729638
1201,0.9154752057232955
1202,0.2441064144634961
1203,0.22677776554504891
1204,0.24093877289903667
1205,0.24828298933680581
1206,0.19653327437206108
1207,0.25556922185675357
1208,0.2099265936330242
1209,0.2506315873176043
1210,0.24001192532680593
1211,0.22601869540796812
1212,0.2423431033832975
1213,0.19975591041450852
1214,0.226546939503224
1215,0.22105504803483814
1216,0.9275522857979509
1217,0.2225658682615658
1218,0.29087650408519494
1219,0.2235425733551636
1220,0.19659143316685437
1221,0.23545579861095728
1222,0.26807246436854526
1223,0.21362935029581698
1224,0.21325626778940227
1225,0.23021684914964283
1226,0.215547560032802
1227,0.2224950802898428
1228,0.21009387241717645
1229,0.2194116939934385
1230,0.32566961808705175
1231,0.9012271859231971
1232,0.5676493745821928
1233,0.2374573807967541
1234,0.20575651275972265
1235,0.2560786308067925
1236,0.19882885474265274
1237,0.2248659780837397
1238,0.2273506069532578
1239,0.21439013226420203
1240,0.22331810778551348
1241,0.2235442078947306
1242,0.21974314926513142
1243,0.5151009676785359
1244,0.3006707068970201
1245,0.21626844226071593
1246,0.22168281229192016
1247,0.20609688975292337
1248,0.21460898209177973
1249,0.21619969523872445
1250,0.19918558341504236
1251,0.2223108322895871
1252,0.20480824043751808
1253,0.21017149747160607
